SID,PORT_ID,port,start_date,end_date,total_impact,max_impact,day_of_recover,CCD,BCD,ECD,max_impact_date,start_recovery_date (Slope),end_recovery_date,total_impact_value,C_normal,C_cyclone,B_normal,B_cyclone,E_normal,E_cyclone,Wind_speed,Surge_height,Rainfall,Seaport,Pop_C,Pop_CT,PCT_Pov,WF,IF_CEJ,PCT_TA,PCT_ACEW,PCT_TI,PCT_SV,IF_ETC,SL,PCT_CD,PCT_EB,PCT_HV,Railway_Length,Highway_Length,Dock_Couunt
2019299N25265,109,"Pemiscot County Port, MO",10/26/2019,10/27/2019,0,0,0,0.040816327,0,1.52E-14,0,0,0,0,0.040816327,0,0,0,1.52E-14,0,8,0.58,0,0,15662,3035,0.56,0,1,90.77621939,17.20843348,95.81043956,70.34415368,0,0,7.64656816,11.27873306,15.64976322,5.623304563,8.415445048,4
2019299N25265,110,"Memphis-Shelby County Port, TN",10/26/2019,10/26/2019,0,0,0,0.040816327,0,2.80E-17,0,0,0,0,0.040816327,0,0,0,2.80E-17,0,16.3,0.58,29.2705,0,930020,3426,0.96,1,1,39.96409292,93.17516598,46.2574706,93.68296868,1,0,60.32054337,69.1357142,96.59710159,19.24214898,13.05785008,4
2019299N25265,111,"Helena-West Helena Port, AR",10/26/2019,10/26/2019,0,0,0,0.040816327,0,2.80E-17,0,0,0,0,0.040816327,0,0,0,2.80E-17,0,16.3,0.825,2.8,0,16571,1542,0.97,1,1,33.69722383,58.90583728,42.56193368,97.29491396,1,0,31.89585319,74.31928407,99.13142803,9.065246454,15.71857058,6
2019299N25265,112,"Port of Rosedale, MS",10/26/2019,10/26/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,0.825,0,0,30980,2708,0.97,1,1,88.18078851,44.7707208,96.99489107,95.53124553,1,0,17.06029552,6.645694062,51.17078743,0,7.315532478,6
2019299N25265,113,"Port of Greenville, MS",10/26/2019,10/26/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,0.685,20.0906,0,44922,3200,0.77,0,1,48.40707538,79.83009304,56.63557933,64.56933124,1,0,46.24046711,64.01291722,80.85810152,13.59008211,16.21631606,19
2019299N25265,114,"Port of Vicksburg, MS",10/26/2019,10/26/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,0.685,12.8309,0,10017,1846,0.66,0,1,75.74826489,27.10539466,86.2444573,71.15329615,0,0,9.829599619,18.93850022,24.41877067,50.75663992,40.90727554,5
2019299N25265,118,"Henderson County Riverport, KY",10/26/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,0.58,12.9905,0,44798,2082,0.91,1,1,51.97970889,47.54063251,48.45165799,88.30497164,1,0,48.89537655,98.20422074,47.69649954,22.6024322,43.34866958,5
2019299N25265,119,"Southern Indiana District, IN",10/26/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,0.58,10.0409,0,19812,3992,0.4,0,0,58.30802969,96.50786474,66.66907654,30.77243911,0,0,49.2671592,19.15060952,82.10860719,0,19.24527718,6
2019299N25265,120,"Owensboro Riverport, KY",10/26/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,0.58,10.0409,0,103324,1689,0.92,1,1,37.18551186,49.65495086,37.79761905,78.47371181,1,0,63.25190658,99.12296381,47.15274968,30.71927552,39.4585977,27
2019299N25265,121,"Louisville-Jefferson Port, KY",10/26/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,0.58,9.4711,0,782964,4844,0.94,1,1,2.326730287,91.87706732,20.81405437,77.21173555,1,0,87.99213537,97.91703905,91.8758775,44.98028968,142.6071917,17
2019299N25265,122,"Cincinnati, OH",10/26/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,0.381,6.0402,0,830628,2724,0.78,0,0,25.54583574,41.89491469,25.44462117,57.60641594,1,0,87.2950429,97.49282046,35.16169717,69.23174284,180.6829619,37
2019299N25265,123,"Nashville, TN",10/26/2019,10/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,0.58,10.5317,0,715878,3498,0.99,1,1,7.171775593,88.93106156,26.86162522,96.16878784,1,0,96.79218303,98.92872889,99.63472384,70.35349194,135.1273033,18
2019299N25265,124,"Chattanooga, TN",10/26/2019,10/26/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.425,7.0912,0,366209,2491,0.5,0,0,20.8899653,90.81455393,22.56362059,96.98865532,1,0,86.54194471,99.7497587,99.99643053,85.64022034,81.44540322,6
2019299N25265,125,"Guntersville, AL",10/26/2019,10/26/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.58,0.51,0,97611,3898,0.7,0,1,49.34090033,78.72831545,54.29077501,59.95995996,1,0,41.37631077,38.54550221,90.58848726,6.764458144,17.14314791,19
2019299N25265,133,"Muskegon, MI",10/26/2019,10/27/2019,0,0,0,0.094102043,0.000172117,2.01E-06,0,0,0,0,0.094102043,0,0.000172117,0,2.01E-06,0,16.1,0.381,10.9705,0,174736,1014,0.1,0,0,75.04337767,32.31444685,71.07673029,24.48519949,0,0,24.06816015,49.28204578,44.89208291,0,0,10
2019299N25265,71,"Conneaut, OH",10/27/2019,10/27/2019,0,0,0,0,0,1.03E-08,0,0,0,0,0.054442575,0.096774194,0,0,1.69E-07,1.58E-07,10.5,0.381,2.9001,0,97567,3074,0.73,0,1,48.21187584,80.42500535,44.91999229,57.37404071,1,0,67.65610105,58.75665821,92.42795612,143.066819,11.12864845,3
2019299N25265,72,"Ashtabula Port Authority, OH",10/27/2019,10/27/2019,0,0,0,0,5.61E-05,1.44E-06,0,0,0,0,0.086564561,0.105571848,5.61E-05,0,1.64E-06,2.00E-07,10.5,0.381,2.9001,0,97567,1697,0.79,1,1,49.98554078,63.02857959,46.54786003,82.36093236,1,0,55.66372736,99.05146629,98.22002237,86.8230299,24.95607486,11
2019299N25265,73,"Cleveland-Cuyahoga Port, OH",10/27/2019,10/27/2019,0,0,0,0.006570606,3.75E-05,2.54E-06,0,0,0,0,0.118953541,0.112382934,0.004284019,0.004246533,2.79E-06,2.50E-07,13.8,0.381,1.8502,0,1264775,1637,0,0,0,37.70483902,29.15189301,39.47127434,89.2034892,1,0,78.13632031,99.99165862,23.45501273,215.0761779,134.9381144,34
2019299N25265,74,"Marblehead, OH",10/27/2019,10/27/2019,0,0,0,0.086945074,0,9.49E-07,0,0,0,0,0.086945074,0,0,0,9.49E-07,0,10.8,0.381,0.18,0,40362,2006,0.21,0,0,80.47281666,31.11391381,74.5373048,36.94051194,0,0,24.78551001,25.07179542,43.27392142,0.010809938,12.00075974,5
2019299N25265,75,"Sandusky, OH",10/27/2019,10/27/2019,0,0,0,0.025068416,0.000539607,1.62E-06,0,0,0,0,0.097649061,0.072580645,0.000539607,0,1.67E-06,4.24E-08,10.8,0.381,0.18,0,75619,1245,0.92,0,1,46.1827646,35.79468386,42.99089069,85.60465227,1,0,83.69280267,85.00220451,49.9083835,9.542866476,13.97960476,7
2019299N25265,76,"Toledo-Lucas County Port, OH",10/27/2019,10/27/2019,0,0,0,0.00431856,0.001515877,1.86E-06,0,0,0,0,0.106785353,0.102466793,0.001593795,7.79E-05,2.12E-06,2.61E-07,10.8,0.381,2.4311,0,431281,1435,0.82,0,1,16.94380181,78.09949313,14.97614228,73.12312312,1,0,80.62797903,99.98689212,96.56973562,77.09813972,64.58718908,22
2019299N25265,77,"Monroe, MI",10/27/2019,10/27/2019,0,0,0,0,0,4.84E-07,0,0,0,0,0.074467825,0.096774194,0,0,6.52E-07,1.67E-07,10.8,0.381,1.78,0,154802,1378,0.96,0,1,27.70387507,60.34671489,25.90008676,70.54554555,1,0,84.31124881,97.38080768,94.31382814,72.21998528,35.90061878,4
2019299N25265,78,"Detroit-Wayne County Port, MI",10/27/2019,10/27/2019,0,0,0,0,0,2.94E-06,0,0,0,0,0.148752497,0.174193548,0.015071612,0.023687081,3.57E-06,6.31E-07,10.8,0.381,0,0,1793914,1994,0,0,0,43.30899364,11.74118935,86.5372566,97.50226417,1,0,75.04170639,97.06026049,27.27553959,191.5771455,31.44004391,15
2019299N25265,79,"Marine City, MI",10/27/2019,10/27/2019,0,0,0,0.089256494,0,2.12E-06,0,0,0,0,0.089256494,0,0,0,2.12E-06,0,12.9,0.381,0,0,160379,4209,0.5,0,0,43.41261808,55.35421079,45.77308656,34.2985843,1,0,52.47497617,62.23262908,85.01058944,5.361350751,37.55037214,3
2019299N25265,80,"Alpena, MI",10/27/2019,10/27/2019,0,0,0,0,0,4.56E-07,0,0,0,0,0.075983288,0.094158675,0,0,5.63E-07,1.07E-07,9.7,0.381,7.1305,0,28912,2860,0.79,0,1,60.39256796,29.48742355,56.12830152,64.91372325,1,0,63.97283127,91.93508026,44.49944078,35.26472821,12.11794128,1
2019299N25265,81,"Presque Isle Township, MI",10/27/2019,10/27/2019,0,0,0,0,3.57E-05,1.19E-06,0,0,0,0,0.092721772,0.099539171,3.57E-05,0,1.40E-06,2.09E-07,9.7,0.381,7.1305,0,12988,1416,0.11,0,0,95.91406401,20.63155891,91.20879121,16.11969112,0,0,7.73593899,3.715487553,44.62199272,0,0,1
2019299N25265,82,"Rogers City, MI",10/27/2019,10/27/2019,0,0,0,0,0,2.14E-06,0,0,0,0,0.10955677,0.116129032,0.002932635,0.004597164,2.44E-06,2.97E-07,9.7,0.381,0,0,12988,2481,0.68,0,1,37.72652786,50.20227019,35.21062271,45.63849564,0,0,25.0321735,25.28271309,95.25497942,0,39.71940577,1
2019299N25265,83,"Clark Township, MI",10/27/2019,10/27/2019,0,0,0,0.103092334,0,4.82E-06,0,0,0,0,0.103092334,0,0,0,4.82E-06,0,9,0.381,1.37,0,10830,1469,0.46,0,0,97.07803162,13.83885015,92.95956237,32.21674055,0,0,4.647283127,12.90768479,44.72669728,4.315567697,10.20822301,1
2019299N25265,84,"Mueller Township, MI",10/27/2019,10/27/2019,0,0,0,0,0,7.28E-07,0,0,0,0,0.090805123,0.102466793,0,0,9.52E-07,2.24E-07,11.7,0.381,0.33,0,8050,2301,0.63,0,0,99.47344322,4.804511815,98.71794872,43.71991039,0,0,1.519304099,8.387850189,15.94483973,11.88766386,0,1
2019299N25265,85,"Marquette, MI",10/27/2019,10/27/2019,0,0,0,0,0,4.49E-07,0,0,0,0,0.093443258,0.108870968,0.000369159,0.000740221,7.91E-07,3.42E-07,6,0.381,0,0,66013,2802,0.96,0,0,63.5784172,16.60162292,59.15871409,71.3701797,0,0,21.66468065,67.35185119,40.59205673,30.21298312,8.573054155,2
2019323N19302,144,"Virgin Islands - St. Croix, VI",11/20/2019,11/20/2019,0,0,0,0.010927068,0.000218796,0.005393642,0,0,0,0,0.138094698,0.12716763,0.000218796,0,0.008145856,0.002752214,6.1,0.216,0,1,82872,3021,0,1,1,67.72821477,78.18337577,99.16377482,41.95981696,1,5.253558,60.17755005,15.54355986,82.82964091,0,21.18037145,4
2020138N28281,50,"Jacksonville, FL",5/16/2020,5/17/2020,0,0,0,0.002097459,0.006721392,0.027504006,0,0,0,0,0.229413213,0.227315754,0.024678711,0.017957319,0.198110586,0.17060658,9.9,-0.023,0.0003,1,995566,2320,0.94,1,1,28.973877,35.3806249,72.24672258,87.88431288,1,0.225099112,81.9506673,99.18254507,43.9782976,75.09877095,135.9016911,20
2020138N28281,51,"Port of Brunswick, GA",5/16/2020,5/17/2020,0,0,0,0.183171657,0.002386949,0.099606128,0,0,0,0,0.183171657,0,0.002386949,0,0.099606128,3.33E-39,6.4,-0.068,0.0005,1,84500,5359,0.51,0,0,93.57528436,7.209147372,96.45748988,13.58739692,0,0.402141383,3.646329838,32.59333405,5.07103253,24.94975637,10.89814897,14
2020138N28281,53,"Port of Charleston, SC",5/16/2020,5/18/2020,0,0,0,0,0,0,0,0,0,0,0.239391622,0.256395349,0.019938005,0.032752865,0.214812941,0.250190306,11.6,0.063,0,1,408481,1191,0.72,0,0,4.482359746,81.49584751,4.012434933,50.38610039,0,1.713303,85.70424214,85.39663247,66.31368536,19.19921243,50.19533816,6
2020138N28281,126,"Tampa Port Authority, FL",5/16/2020,5/16/2020,0,0,0,0,0,0,0,0,0,0,0.204340978,0.21570066,0.01676546,0.031719974,0.176315464,0.266603564,6.6,-0.065,0.0003,1,1459779,2655,0.05,0,0,55.20773087,23.75960783,51.37242144,65.91710758,0,1.920762842,33.65705434,42.9890728,7.175832282,0,0,75
2020138N28281,127,"Manatee County Port, FL",5/16/2020,5/16/2020,0,0,0,0.001871089,0.002167567,0,0,0,0,0,0.164077985,0.162206897,0.002167567,0,0.041972143,0.106389558,7.8,-0.086,0,1,399714,4204,0.27,1,1,61.55894544,99.87387859,75.53499132,67.56041756,1,8.638611,72.21282173,61.42113228,78.93534493,28.12006348,12.09063735,9
2020138N28281,129,"Port of Palm Beach District, FL",5/16/2020,5/17/2020,0,0,0,0,0.000428505,0,0,0,0,0,0.073392974,0.1443538,0.000428505,0,0.012792585,0.022274188,9.3,0.058,3.4905,1,1492199,2494,0.64,0,1,37.44336804,50.91854461,39.7351552,89.16893084,1,0.047985685,78.57125834,98.26261037,45.78802085,50.39588208,45.45289096,13
2020138N28281,130,"Port Everglades, FL",5/16/2020,5/17/2020,0,0,0,0,0,0,0,0,0,0,0.247404103,0.263686275,0.052114039,0.059160934,0.222980913,0.299850635,14.8,0.059,17.4108,1,1944381,1237,0.67,0,1,7.458550222,97.03852652,8.545401966,69.18466085,1,0.605691205,98.90014299,97.17942302,75.07436404,33.55471403,49.96251982,14
2020138N28281,131,"PortMiami, FL",5/16/2020,5/17/2020,0,0,0,0,0.003758772,0.011155487,0,0,0,0,0.218764918,0.222207535,0.009689607,0.005930834,0.162219752,0.151064265,14.8,0.081,2.9708,1,2701776,4910,0,0,0,23.67336611,41.8615996,25.7109119,68.51017684,1,0.086889729,92.37368923,91.73250396,18.24596055,20.41886182,108.2830806,27
2020138N28281,54,"Wilmington, NC",5/17/2020,5/18/2020,0,0,0,0,0.000887077,0.011048555,0,0,0,0,0.198385427,0.203085425,0.004731126,0.003844049,0.1345586,0.123510045,12.2,0.007,1.0611,1,225707,1846,0.89,0,1,32.78147291,49.1397568,31.96332177,73.42223176,1,2.101888761,63.25786463,89.93910795,36.46693477,26.25174742,53.52483823,20
2020138N28281,55,"Morehead City, NC",5/17/2020,5/19/2020,0,0,0,0,0.001236321,0.021796259,0,0,0,0,0.113375792,0.115884903,0.001236321,0,0.02329725,0.001500991,8.35,0.242,26.533,1,67685,1236,0.27,0,0,33.21042992,96.75534826,31.02106227,56.64950665,1,0.742525,92.32483317,78.29216268,76.78890132,25.98292613,19.80369527,15
2020138N28281,56,"Virginia, VA, Port of",5/18/2020,5/19/2020,0,0,0,0,0.001295245,0.002912014,0,0,0,0,0.222301378,0.244186047,0.012747749,0.011452504,0.165558862,0.162646848,6.9,0.563,1.5525,1,238005,2546,0.31,0,0,31.81029497,30.23582324,29.61128783,30.54006387,0,0.262182302,50.38012393,99.38631299,13.11186731,257.5222337,57.21231589,21
2020138N28281,58,"Wilmington, DE",5/18/2020,5/19/2020,0,0,0,0,0,0.011502942,0,0,0,0,0.182732012,0.199142019,0.004675853,0.015952164,0.073857933,0.062354991,13.9,0.093,0,1,570713,2131,0,0,0,52.31106613,27.15298765,60.24797571,72.10543877,1,1.894016479,64.23856053,94.93797591,22.47102777,64.94331919,20.20703115,5
2020138N28281,60,"Philadelphia Regional Port, PA",5/18/2020,5/19/2020,0,0,0,0,0,0.023763634,0,0,0,0,0.175279354,0.179926561,0.005166664,0.006758517,0.079939896,0.056176262,12.4,0.103,0,1,1603793,7109,0,0,0,7.533256217,83.12947672,7.615191826,84.60841794,1,0,97.97545281,99.91301136,97.37405706,140.5602765,83.51791539,6
2020138N28281,62,"Port Jefferson, NY",5/19/2020,5/19/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,-0.017,0,1,1525894,4843,0.08,0,0,67.99089069,24.15581943,63.8917004,14.68134801,0,0.21517115,16.48236416,55.00542189,28.54389263,12.73297049,9.029622533,8
2020148N32281,50,"Jacksonville, FL",5/27/2020,5/27/2020,0,0,0,0,0,0,0,0,0,0,0.218880411,0.262381155,0.030743494,0.058828439,0.168842521,0.19605402,7.6,0.183,1.3903,1,995566,2320,0.94,1,1,28.973877,35.3806249,72.24672258,87.88431288,1,0.225099112,81.9506673,99.18254507,43.9782976,75.09877095,135.9016911,20
2020148N32281,53,"Port of Charleston, SC",5/27/2020,5/28/2020,0,0,0,0,0.012046239,0.01910791,0,0,0,0,0.22180237,0.225402504,0.025788805,0.013742566,0.173800754,0.154692844,9.6,0.388,0.01,1,408481,1191,0.72,0,0,4.482359746,81.49584751,4.012434933,50.38610039,0,1.713303,85.70424214,85.39663247,66.31368536,19.19921243,50.19533816,6
2020148N32281,55,"Morehead City, NC",5/27/2020,5/28/2020,0,0,0,0,0.0004266,0.013361746,0,0,0,0,0.115214765,0.151937984,0.0004266,0,0.026894222,0.013532477,9.2,0.302,18.6607,1,67685,1236,0.27,0,0,33.21042992,96.75534826,31.02106227,56.64950665,1,0.742525,92.32483317,78.29216268,76.78890132,25.98292613,19.80369527,15
2020148N32281,128,"Canaveral Port District, FL",5/27/2020,5/27/2020,0,0,0,0,0,0,0,0,0,0,0.124343406,0.233548061,0.000380762,0.023973834,0.03114513,0.122857032,11,0.215,0.4604,1,606621,2131,0,0,0,28.35333526,79.73966637,28.38948332,36.98579532,1,0.460419931,88.73331745,72.29590438,68.83492373,0,35.98131128,22
2020148N32281,57,"Baltimore, MD",5/28/2020,5/28/2020,0,0,0,0.0050393,0.00656319,0.036129733,0,0,0,0,0.198545224,0.193505924,0.009501415,0.002938225,0.128235498,0.092105765,5.88,0.351,0.13,1,854554,5980,0.88,1,1,14.51465201,75.7585132,15.12796414,79.96329663,1,0.096135528,97.01620591,99.6603868,96.46027176,175.9168648,56.57058486,78
2020148N32281,71,"Conneaut, OH",5/28/2020,5/28/2020,0,0,0,0,0,0,0,0,0,0,0.092124564,0.096899225,0.000239561,0.000752394,9.01E-07,1.32E-06,5.2,0.319,1.6507,0,97567,3074,0.73,0,1,48.21187584,80.42500535,44.91999229,57.37404071,1,0,67.65610105,58.75665821,92.42795612,143.066819,11.12864845,3
2020148N32281,72,"Ashtabula Port Authority, OH",5/28/2020,5/28/2020,0,0,0,0,0,0,0,0,0,0,0.08801927,0.124584718,0.000213933,0.003315093,9.90E-07,3.53E-06,5.2,0.319,1.6507,0,97567,1697,0.79,1,1,49.98554078,63.02857959,46.54786003,82.36093236,1,0,55.66372736,99.05146629,98.22002237,86.8230299,24.95607486,11
2020148N32281,73,"Cleveland-Cuyahoga Port, OH",5/28/2020,5/28/2020,0,0,0,0,0,0,0,0,0,0,0.101377021,0.113751264,0.000998607,0.004687642,1.54E-06,2.98E-06,4,0.319,1.1706,0,1264775,1637,0,0,0,37.70483902,29.15189301,39.47127434,89.2034892,1,0,78.13632031,99.99165862,23.45501273,215.0761779,134.9381144,34
2020148N32281,74,"Marblehead, OH",5/28/2020,5/28/2020,0,0,0,0.070747705,0,5.02E-07,0,0,0,0,0.070747705,0,0,0,5.02E-07,0,7.3,0.319,0.06,0,40362,2006,0.21,0,0,80.47281666,31.11391381,74.5373048,36.94051194,0,0,24.78551001,25.07179542,43.27392142,0.010809938,12.00075974,5
2020148N32281,75,"Sandusky, OH",5/28/2020,5/28/2020,0,0,0,0,0,6.59E-08,0,0,0,0,0.090313693,0.096899225,7.44E-05,0.000227998,1.93E-06,1.86E-06,7.3,0.319,0.06,0,75619,1245,0.92,0,1,46.1827646,35.79468386,42.99089069,85.60465227,1,0,83.69280267,85.00220451,49.9083835,9.542866476,13.97960476,7
2020148N32281,76,"Toledo-Lucas County Port, OH",5/28/2020,5/28/2020,0,0,0,0,9.11E-05,0,0,0,0,0,0.095240037,0.104651163,0.000775058,0.000683995,1.68E-06,2.23E-06,7.3,0.319,0.0004,0,431281,1435,0.82,0,1,16.94380181,78.09949313,14.97614228,73.12312312,1,0,80.62797903,99.98689212,96.56973562,77.09813972,64.58718908,22
2020148N32281,77,"Monroe, MI",5/28/2020,5/28/2020,0,0,0,0.068209025,0,2.28E-07,0,0,0,0,0.068209025,0,0,0,2.28E-07,0,7.3,0.319,0.51,0,154802,1378,0.96,0,1,27.70387507,60.34671489,25.90008676,70.54554555,1,0,84.31124881,97.38080768,94.31382814,72.21998528,35.90061878,4
2020148N32281,78,"Detroit-Wayne County Port, MI",5/28/2020,5/28/2020,0,0,0,0.001538003,0.008102323,0,0,0,0,0,0.14688684,0.145348837,0.017869765,0.009767442,3.24E-06,4.07E-06,7.3,0.319,0,0,1793914,1994,0,0,0,43.30899364,11.74118935,86.5372566,97.50226417,1,0,75.04170639,97.06026049,27.27553959,191.5771455,31.44004391,15
2020148N32281,79,"Marine City, MI",5/28/2020,5/28/2020,0,0,0,0.022920464,0,3.96E-07,0,0,0,0,0.086732148,0.063811685,0,0,6.88E-07,2.92E-07,8.7,0.319,0,0,160379,4209,0.5,0,0,43.41261808,55.35421079,45.77308656,34.2985843,1,0,52.47497617,62.23262908,85.01058944,5.361350751,37.55037214,3
2020148N32281,122,"Cincinnati, OH",5/28/2020,5/28/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,0.319,3.7001,0,830628,2724,0.78,0,0,25.54583574,41.89491469,25.44462117,57.60641594,1,0,87.2950429,97.49282046,35.16169717,69.23174284,180.6829619,37
2020148N32281,124,"Chattanooga, TN",5/28/2020,5/28/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,0.193,3.0402,0,366209,2491,0.5,0,0,20.8899653,90.81455393,22.56362059,96.98865532,1,0,86.54194471,99.7497587,99.99643053,85.64022034,81.44540322,6
2020148N32281,132,"Pittsburgh, PA Port of",5/28/2020,5/28/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0.319,1.0406,0,1250536,4654,0,0,0,46.86234818,10.07543488,47.5877193,29.25663759,0,0,70.73879886,96.22254793,7.141327368,75.53624423,179.3968384,5
2020154N19269,38,"Port of Iberia District, LA",6/6/2020,6/9/2020,0,0,0,0.138222322,0,0.03723315,0,0,0,0,0.138222322,0,0,0,0.03723315,0,11.2,0.589,5.4626,1,70288,3793,0.89,1,1,56.91873916,99.12428908,58.11764989,59.29739263,1,19.69504161,61.61224976,34.50708421,63.66870523,4.405227273,8.422546884,39
2020154N19269,39,"West St. Mary Parish Port, LA",6/6/2020,6/9/2020,0,0,0,0.138222322,0,0.03723315,0,0,0,0,0.138222322,0,0,0,0.03723315,0,11.1,0.907,34.5112,1,49398,1999,0.66,0,1,45.20676692,99.98929158,47.08044149,67.75465942,1,24.75534,85.65181125,48.96269021,95.33707731,14.08786715,19.5917999,3
2020154N19269,42,"Terrebonne Parish Port, LA",6/6/2020,6/8/2020,0,0,0,0.115339199,0,0.025802722,0,0,0,0,0.115339199,0,0,0,0.025802722,0,11.1,0.907,0.75,1,109577,2955,0.94,1,1,88.44346443,11.22480546,91.0521496,96.10920444,1,1.263971822,43.99904671,60.8086369,9.5447731,0,47.71695596,15
2020154N19269,43,"New Orleans, LA",6/6/2020,6/8/2020,0,0,0,0.043792838,0.002931592,0.141086235,0,0,0,0,0.210339407,0.166546568,0.004864077,0.001932486,0.232896099,0.091809865,17,1.196,36.8918,1,440783,1873,0.74,0,1,79.9944573,38.26475977,79.84263543,89.62295629,1,5.883773194,71.61105815,97.5941086,26.48549604,70.50210197,71.52025534,78
2020154N19269,45,"Greater Lafourche Port, LA",6/6/2020,6/8/2020,0,0,0,0,0,0.001987947,0,0,0,0,0.039220026,0.101087967,0,0,0.003723939,0.001735993,21.2,0.652,3.03,1,97565,2129,0.68,0,1,95.11157702,34.97727435,96.45628494,62.04061204,0,2.856976041,13.49976168,14.98826249,21.52630702,0,0,57
2020154N19269,34,"Beaumont, TX",6/7/2020,6/8/2020,0,0,0,0.006787754,0,0.093471588,0,0,0,0,0.188204552,0.181416797,0.006722564,0.010274314,0.142080367,0.048608778,8.9,0.431,0,1,256521,1617,0.86,1,1,23.45286293,98.88989363,39.33993638,97.0637304,1,0.401576661,98.83222116,98.51761818,97.52635462,177.0853231,56.40203353,13
2020154N19269,35,"Port Arthur, TX",6/7/2020,6/8/2020,0,0,0,0.035021591,0.002453739,0.089937681,0,0,0,0,0.190126028,0.155104438,0.00354438,0.00109064,0.135805648,0.045867967,8.9,0.491,2.8013,1,256521,2279,0.36,0,0,93.48611914,46.72203317,97.5913341,37.92125459,0,7.013639755,24.40896092,19.14345976,20.15562906,47.91782569,26.92577563,31
2020154N19269,37,"Lake Charles Harbor District, LA",6/7/2020,6/9/2020,0,0,0,0.022132749,0,0.008676663,0,0,0,0,0.186210419,0.16407767,0.001135036,0.002729906,0.131376027,0.122699364,12.7,0.433,0.4906,1,216783,4464,0.36,0,0,91.85343166,55.07222235,87.86027569,14.27260594,0,6.039098679,32.47735939,36.01329854,27.13751993,8.420022321,10.2096898,7
2020154N19269,46,"Port of Gulfport, MS",6/7/2020,6/8/2020,0,0,0,0.009702834,0,0,0,0,0,0,0.167211992,0.157509158,0,0,0.030378382,0.032560746,18.5,1.705,51.192,1,208620,848,0.71,0,0,53.73529979,23.67275064,54.80648737,68.58406025,1,0.151334545,59.95114395,69.50035153,21.89515265,30.51200325,40.90197572,19
2020154N19269,48,"Mobile, AL",6/7/2020,6/8/2020,0,0,0,0.035634578,0.000450255,0.099726625,0,0,0,0,0.193143736,0.157509158,0.001854037,0.001403781,0.156977255,0.05725063,15.3,1.096,3.39,1,414809,3354,0.88,1,1,73.30104106,14.58487019,93.4608155,79.18990419,1,0.869723684,30.60057197,92.44152099,12.49196868,190.7470371,69.65676454,50
2020154N19269,49,"Panama City Port Authority, FL",6/7/2020,6/8/2020,0,0,0,0,0,0.004018594,0,0,0,0,0.094243007,0.157509158,0,0.005134891,0.028675426,0.024656832,11.3,0.629,0.89,1,175208,2261,0.88,0,1,52.32191055,20.57206768,48.73120301,84.67634301,1,0.179502326,33.2113918,98.33410789,47.95350165,20.95162898,10.08867326,10
2020154N19269,112,"Port of Rosedale, MS",6/7/2020,6/9/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,1.705,0,0,30980,2708,0.97,1,1,88.18078851,44.7707208,96.99489107,95.53124553,1,0,17.06029552,6.645694062,51.17078743,0,7.315532478,6
2020154N19269,113,"Port of Greenville, MS",6/7/2020,6/9/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.196,14.7507,0,44922,3200,0.77,0,1,48.40707538,79.83009304,56.63557933,64.56933124,1,0,46.24046711,64.01291722,80.85810152,13.59008211,16.21631606,19
